#GOOD RUNS
4748 carbon na
4749 carbon na
4750 carbon na
4751 carbon na
4601 dummy na
4602 dummy na
4603 dummy na
4655 dummy na
4657 dummy na
4664 dummy na
4665 dummy na
4702 dummy na
4703 dummy na
4714 dummy na
4788 dummy na
4789 dummy na
4790 dummy na
4791 dummy na
4833 dummy na
4834 dummy na
4862 dummy na
4863 dummy na
4588 ld2 loop1
4604 ld2 loop1
4605 ld2 loop1
4606 ld2 loop1
4607 ld2 loop1
4608 ld2 loop1
4609 ld2 loop1
4610 ld2 loop1
4611 ld2 loop1
4612 ld2 loop1
4613 ld2 loop1
4614 ld2 loop1
4615 ld2 loop1
4616 ld2 loop1
4617 ld2 loop1
4618 ld2 loop1
4619 ld2 loop1
4620 ld2 loop1
4622 ld2 loop1
4623 ld2 loop1
4637 ld2 loop1
4666 ld2 loop1
4667 ld2 loop1
4668 ld2 loop1
4669 ld2 loop1
4670 ld2 loop1
4671 ld2 loop1
4672 ld2 loop1
4673 ld2 loop1
4674 ld2 loop1
4675 ld2 loop1
4676 ld2 loop1
4677 ld2 loop1
4678 ld2 loop1
4679 ld2 loop1
4680 ld2 loop1
4682 ld2 loop1
4684 ld2 loop1
4704 ld2 loop1
4707 ld2 loop1
4708 ld2 loop1
4715 ld2 loop1
4716 ld2 loop1
4717 ld2 loop1
4718 ld2 loop1
4719 ld2 loop1
4720 ld2 loop1
4721 ld2 loop1
4722 ld2 loop1
4723 ld2 loop1
4724 ld2 loop1
4725 ld2 loop1
4726 ld2 loop1
4727 ld2 loop1
4728 ld2 loop1
4729 ld2 loop1
4731 ld2 loop1
4792 ld2 loop1
4793 ld2 loop1
4794 ld2 loop1
4795 ld2 loop1
4796 ld2 loop1
4797 ld2 loop1
4798 ld2 loop1
4799 ld2 loop1
4800 ld2 loop1
4801 ld2 loop1
4802 ld2 loop1
4803 ld2 loop1
4804 ld2 loop1
4805 ld2 loop1
4806 ld2 loop1
4808 ld2 loop1
4809 ld2 loop1
4835 ld2 loop1
4836 ld2 loop1
4837 ld2 loop1
4838 ld2 loop1
4839 ld2 loop1
4840 ld2 loop1
4841 ld2 loop1
4842 ld2 loop1
4843 ld2 loop1
4844 ld2 loop1
4845 ld2 loop1
4846 ld2 loop1
4847 ld2 loop1
4848 ld2 loop1
4850 ld2 loop1
4864 ld2 loop1
4865 ld2 loop1
4866 ld2 loop1
4867 ld2 loop1
4868 ld2 loop1
4869 ld2 loop1
4870 ld2 loop1
4871 ld2 loop1
4872 ld2 loop1
4873 ld2 loop1
4874 ld2 loop1
4875 ld2 loop1
4877 ld2 loop1
#YET TO RUN RUNS
4897 ld2 loop1
4898 ld2 loop1
4899 ld2 loop1
4900 ld2 loop1
4901 ld2 loop1
4902 ld2 loop1
4903 ld2 loop1
4904 ld2 loop1
4905 ld2 loop1
4906 ld2 loop1
4907 ld2 loop1
4909 ld2 loop1
4910 ld2 loop1
4911 ld2 loop1
4912 ld2 loop1
4928 ld2 loop1
4929 ld2 loop1
4930 ld2 loop1
4931 ld2 loop1
4932 ld2 loop1
4933 ld2 loop1
4934 ld2 loop1
4935 ld2 loop1
4936 ld2 loop1
4937 ld2 loop1
4938 ld2 loop1
4939 ld2 loop1
4940 ld2 loop1
4942 ld2 loop1
4943 ld2 loop1
4944 ld2 loop1
4589 lh2 loop2
4590 lh2 loop2
4591 lh2 loop2
4592 lh2 loop2
4593 lh2 loop2
4594 lh2 loop2
4595 lh2 loop2
4596 lh2 loop2
4597 lh2 loop2
4598 lh2 loop2
4599 lh2 loop2
4600 lh2 loop2
4625 lh2 loop2
4627 lh2 loop2
4628 lh2 loop2
4629 lh2 loop2
4630 lh2 loop2
4636 lh2 loop2
4638 lh2 loop2
4639 lh2 loop2
4640 lh2 loop2
4641 lh2 loop2
4642 lh2 loop2
4643 lh2 loop2
4644 lh2 loop2
4648 lh2 loop2
4649 lh2 loop2
4650 lh2 loop2
4651 lh2 loop2
4652 lh2 loop2
4654 lh2 loop2
4660 lh2 loop2
4662 lh2 loop2
4663 lh2 loop2
4686 lh2 loop2
4687 lh2 loop2
4688 lh2 loop2
4689 lh2 loop2
4690 lh2 loop2
