run,Ps3,Ps4,BCM1I,BCM2I,BCM4AI,BCM4CI,BCM1Q,BCM2Q,BCM4AQ,BCM4CQ,Ps3HMSCLT,Ps4HMSCLT,trkEff,hTRIG3,hTRIG4
5270.0,-1.0,1.0,14.533,14.567,14.434,16.925,33745.915,33824.96,33515.493,39299.218,-0.4318,0.9963,0.9968,7538843.0,3266058.0
6454.0,5.0,-1.0,10.478,10.411,10.281,14.589,8412.992,8359.344,8254.512,11713.486,0.9996,-0.2013,0.9967,1207684.0,376747.0
1955.0,-1.0,-1.0,26.703,27.867,27.82,27.854,78698.209,82130.083,81990.124,82090.826,-0.1353,-0.1789,0.9974,7032330.0,5318780.0
3138.0,-1.0,-1.0,14.252,34.47,14.15,16.219,50176.576,121357.115,49818.215,57101.72,-0.3,-0.3958,0.9975,24457135.0,18536346.0
4114.0,-1.0,-1.0,14.665,14.665,14.622,17.148,53646.099,53645.768,53490.225,62730.642,-0.3809,-0.5277,0.9957,11153938.0,8048979.0
2741.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
5003.0,-1.0,-1.0,6.682,6.738,6.639,7.679,13401.846,13513.954,13313.752,15401.043,-0.2118,-0.461,0.9967,21259501.0,9763964.0
1583.0,-1.0,-1.0,14.219,14.237,14.159,14.186,13896.092,13913.465,13837.3,13863.082,-0.2135,-0.217,0.9973,17507107.0,14306772.0
6364.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166.0,-1.0,-1.0,11.724,11.714,11.6,13.3,14722.536,14710.889,14567.723,16702.087,-0.1771,-0.2331,0.9977,7109309.0,5403085.0
4624.0,1.0,1.0,2.996,3.03,3.022,3.475,2489.239,2517.713,2510.736,2887.206,0.9978,1.0016,0.9969,1298782.0,287651.0
2071.0,-1.0,-1.0,161.419,119.569,86.057,611.515,852195.232,631252.902,454328.586,3228441.467,-0.0,-0.0,0.9973,4303118791.0,4301448383.0
4781.0,-1.0,1.0,209.319,154.459,109.706,787.009,857315.365,632623.742,449326.559,3223380.772,-0.0,0.0,0.0,4294958836.0,4294959311.0
5696.0,-1.0,1.0,10.008,9.954,9.868,14.036,16466.802,16377.72,16235.913,23093.945,-0.1799,0.9998,0.9959,1818381.0,321970.0
4339.0,-1.0,1.0,19.168,19.144,19.001,22.179,66839.737,66753.711,66257.0,77335.716,-0.6299,0.9912,0.9968,6865008.0,4359825.0
6117.0,-1.0,1.0,11.793,11.766,11.604,16.493,12385.109,12357.226,12186.121,17320.581,-0.2485,0.9985,0.9967,2254340.0,555967.0
1655.0,-1.0,-1.0,26.428,27.281,27.208,27.251,1523.546,1572.745,1568.526,1571.006,-0.1641,-0.1962,0.9975,809708.0,677139.0
5540.0,-1.0,1.0,10.164,10.094,9.953,14.109,19482.688,19348.684,19078.214,27045.452,-0.1774,0.9999,0.9971,2148528.0,378128.0
4457.0,-1.0,1.0,19.633,19.625,19.543,22.86,71342.3,71313.756,71015.454,83066.816,-0.6337,0.9996,0.9966,7318317.0,4638197.0
3956.0,-1.0,-1.0,14.583,14.615,14.498,16.905,55634.376,55756.031,55307.128,64491.591,-0.2746,-0.3877,0.9969,15177480.0,10749567.0
2841.0,-1.0,-1.0,32.982,32.934,32.819,33.304,113874.766,113707.7,113309.912,114984.81,-0.0005,-0.0002,0.9975,4304706196.0,8597271394.0
2869.0,-1.0,-1.0,37.633,37.586,37.388,37.961,55982.22,55912.746,55617.58,56470.558,-0.4298,-0.9239,0.0,229580.0,69846.0
5568.0,-1.0,1.0,11.971,11.9,11.759,16.753,15450.048,15358.691,15177.217,21621.749,-0.2903,1.0,0.9973,412705.0,116398.0
4952.0,-1.0,1.0,11.727,11.848,11.746,13.686,11963.449,12086.592,11982.857,13962.043,-0.2313,0.9777,0.9964,1705389.0,402138.0
5845.0,-1.0,1.0,20.006,19.922,19.743,28.158,14114.601,14055.36,13928.865,19866.133,-0.3344,0.9999,0.9959,355879.0,87175.0
4311.0,-1.0,1.0,19.566,19.561,19.445,22.709,23492.247,23486.634,23346.776,27266.326,-0.5959,0.9991,0.9968,994316.0,593058.0
6422.0,-1.0,1.0,6.182,6.152,6.039,8.511,1078.509,1073.266,1053.659,1484.874,-0.3302,0.9991,0.9971,228250.0,61022.0
1886.0,-1.0,-1.0,18.98,18.985,18.939,19.003,46926.809,46941.114,46825.384,46985.345,-0.0957,-0.1256,0.9976,4032784.0,3072271.0
1923.0,-1.0,-1.0,26.402,27.414,27.42,27.472,846.059,878.481,878.672,880.341,-0.1187,-0.1736,0.9974,71085.0,48183.0
6587.0,-1.0,1.0,6.183,6.146,6.044,8.505,10330.08,10268.515,10098.111,14209.815,-0.1711,0.9898,0.9968,20808925.0,3594015.0
2059.0,-1.0,-1.0,28.822,28.938,28.867,28.886,1635.878,1642.46,1638.429,1639.497,-0.0619,-0.0766,0.9976,1099053.0,887549.0
3785.0,-1.0,-1.0,30.534,30.583,30.764,36.134,106389.872,106558.132,107189.495,125899.959,-0.2051,-0.2471,0.9911,52079670.0,43221863.0
2692.0,-1.0,-1.0,9.715,9.69,9.624,9.733,14454.587,14417.616,14319.725,14481.876,-0.2593,-0.3628,0.9975,3933602.0,2810157.0
2737.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
4162.0,-1.0,-1.0,14.908,14.915,14.882,17.467,12676.072,12682.359,12654.448,14852.383,-0.0708,-0.0981,0.9963,2639677.0,1905751.0
5075.0,-1.0,5.0,13.524,13.442,13.318,15.483,17099.725,16995.615,16839.602,19576.565,-0.1017,0.9998,0.9968,8442242.0,4291512.0
2769.0,-1.0,-1.0,19.693,19.637,19.528,19.801,68893.974,68698.212,68315.679,69272.6,-0.3033,-0.424,0.9973,14221281.0,10173851.0
6312.0,-1.0,1.0,29.124,28.989,28.684,40.804,39306.898,39124.204,38713.638,55070.904,-0.6646,0.9992,0.9959,1116716.0,737101.0
4099.0,1e+38,1e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+36,1e+36,0.0,0.0,0.0
3110.0,-1.0,-1.0,7.847,7.847,7.748,8.869,9631.763,9632.624,9510.94,10887.087,-0.1591,-0.2358,0.9976,2762954.0,1864140.0
5745.0,-1.0,1.0,9.995,9.927,9.784,13.875,18994.063,18865.949,18593.034,26368.647,-0.177,0.9999,0.9965,2095223.0,367407.0
2007.0,-1.0,-1.0,26.068,27.215,27.09,27.1,89073.418,92992.294,92563.913,92598.954,-0.1409,-0.1863,0.9974,7916101.0,5981416.0
4652.0,-1.0,1.0,10.755,10.857,10.801,12.623,9844.956,9938.329,9886.97,11555.012,-0.2394,0.9984,0.9964,1395567.0,334133.0
5258.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0004,0.0,0.0,0.0
1623.0,-1.0,-1.0,13.822,13.799,13.754,13.778,41630.246,41563.156,41425.585,41500.12,-0.0952,-0.116,0.9972,52349678.0,42945923.0
2992.0,-1.0,-1.0,4.043,4.058,3.456,3.756,4715.313,4732.18,4029.885,4380.253,-0.2665,-0.4301,0.9976,3671617.0,2274595.0
5536.0,-1.0,1.0,17.581,17.469,17.219,24.472,10418.937,10352.765,10204.184,14502.918,-0.1715,1.0,0.9965,541994.0,91504.0
3885.0,-1.0,-1.0,36.62,36.613,36.513,42.595,131775.919,131753.336,131393.722,153278.871,-0.1844,-0.601,0.0,407937.0,42540.0
2274.0,-1.0,-1.0,10.926,11.531,11.401,11.57,8227.701,8683.77,8585.42,8712.763,-0.3624,-0.5947,0.9977,4830079.0,2942668.0
4584.0,-1.0,1.0,2.559,2.57,2.574,2.964,476.835,478.919,479.638,552.335,-0.2272,0.9999,0.9983,244815.0,55617.0
3920.0,-1.0,-1.0,4.963,4.966,4.909,5.672,12321.068,12328.989,12186.895,14081.817,-0.2171,-0.3022,0.9967,3318028.0,2382787.0
2837.0,-1.0,-1.0,19.218,19.177,19.093,19.379,12107.902,12082.189,12029.064,12209.058,-0.0538,-0.0748,0.9974,2522979.0,1813050.0
5880.0,-1.0,1.0,19.548,19.489,19.315,27.537,36252.033,36143.07,35819.002,51066.493,-0.251,1.0,0.9972,919928.0,226492.0
4271.0,-1.0,-1.0,32.6,32.917,32.892,38.534,110553.327,111627.472,111543.577,130673.836,-0.3599,-0.5221,0.9959,4241556.0,2918526.0
2424.0,-1.0,-1.0,13.055,13.734,13.585,13.72,10005.767,10526.009,10412.34,10515.789,-0.3367,-0.472,0.9976,2876411.0,2046667.0
4997.0,-1.0,-1.0,6.809,6.866,6.793,7.861,12779.066,12884.594,12747.845,14752.455,-0.2131,-0.4646,0.9968,20280757.0,9302139.0
5366.0,-1.0,3.0,19.409,19.442,19.306,22.596,10542.884,10560.811,10487.044,12274.131,-0.1765,0.9995,0.9972,734277.0,387679.0
4832.0,-1.0,1.0,11.707,11.847,11.818,13.78,10436.712,10561.296,10535.021,12284.923,-0.2357,0.9945,0.9946,1486986.0,351635.0
5925.0,-1.0,1.0,4.078,4.053,4.007,5.575,5950.379,5913.653,5847.622,8135.738,-0.1481,0.9908,0.9969,15433563.0,2292856.0
5408.0,-1.0,1.0,7.862,7.876,7.819,9.106,12674.183,12696.075,12605.459,14680.176,-0.4395,0.9993,0.9972,2826482.0,1239692.0
2909.0,-1.0,-1.0,36.709,36.841,36.789,37.397,135961.755,136452.065,136259.303,138509.712,-0.1352,-0.5399,1.0,474434.0,48491.0
4002.0,-1.0,-1.0,11.529,11.527,11.483,13.41,37225.833,37218.953,37076.704,43298.731,-0.3056,-0.5041,0.9962,21215778.0,12854146.0
2657.0,-1.0,-1.0,11.632,11.617,11.572,11.753,14529.661,14509.878,14454.473,14679.803,-0.2706,-0.3571,0.9977,1578776.0,1196147.0
6389.0,-1.0,1.0,19.024,18.931,18.68,26.545,36272.329,36094.617,35615.494,50611.02,-0.5772,0.9922,0.9967,3076361.0,1786417.0
5115.0,-1.0,5.0,13.537,13.499,13.385,15.56,16100.234,16055.631,15920.319,18506.508,-0.1021,0.9998,0.9962,7982398.0,4075194.0
3740.0,-1.0,-1.0,14.571,14.588,14.618,17.153,29687.555,29722.257,29783.329,34947.198,-0.4362,-0.7336,0.9949,16860119.0,10021323.0
1843.0,3.0,-1.0,17.038,17.803,17.712,17.763,20840.421,21775.476,21664.054,21726.957,0.9986,-0.3349,0.9974,4581710.0,3297703.0
6542.0,-1.0,1.0,6.187,6.138,6.036,8.503,10736.016,10650.303,10472.445,14754.022,-0.2585,0.9948,0.9963,5725631.0,1487052.0
4697.0,1e+38,1e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+36,1e+36,0.0,0.0,0.0
5780.0,-1.0,1.0,19.994,19.884,19.629,27.956,45682.581,45431.822,44848.697,63875.467,-0.246,0.9999,0.9974,1147368.0,280382.0
5625.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9431,1.0,0.0,0.0,0.0
3070.0,-1.0,-1.0,35.104,35.176,35.021,40.374,21364.258,21408.57,21314.113,24572.076,-0.0441,-0.0654,0.9977,6045689.0,4070282.0
2167.0,9.0,-1.0,6.881,7.242,7.226,7.222,618.219,650.618,649.149,648.852,0.9982,-0.1117,0.9976,1115122.0,888356.0
6272.0,-1.0,1.0,19.917,19.808,19.549,27.812,34290.873,34103.322,33657.875,47884.285,-0.5772,0.9955,0.9943,2901852.0,1681867.0
3840.0,-1.0,1.0,19.389,19.39,19.426,22.777,22425.989,22427.035,22468.424,26344.399,-0.6585,0.7874,0.9947,10996214.0,9195739.0
2957.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0005,0.0,0.0,0.0
5456.0,-1.0,1.0,9.837,9.89,9.824,11.496,16139.075,16225.861,16116.879,18859.307,-0.4368,0.9989,0.9965,3608110.0,1573074.0
3203.0,-1.0,-1.0,11.738,11.727,11.617,13.319,14061.441,14048.119,13915.892,15955.607,-0.3174,-0.3974,0.9977,2728302.0,2178533.0
4541.0,-1.0,1.0,19.135,19.242,19.262,22.536,15644.615,15731.98,15748.318,18425.087,-0.5964,0.9996,0.9941,662349.0,394553.0
2314.0,-1.0,-1.0,22.739,22.868,22.666,22.942,85287.811,85773.961,85013.367,86051.189,-0.1988,-0.3,0.9976,17294074.0,11453934.0
6001.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743.0,-1.0,-1.0,26.766,27.872,28.043,28.076,70969.373,73903.04,74357.791,74443.648,-0.0914,-0.1096,0.9972,37669665.0,31435938.0
5338.0,-1.0,1.0,14.394,14.399,14.265,16.7,25114.438,25123.166,24889.422,29138.821,-0.4336,0.9974,0.9971,5616549.0,2435826.0
5000.0,-1.0,-1.0,6.861,6.919,6.836,7.914,12091.085,12193.489,12047.513,13946.672,-0.2134,-0.4651,0.9967,19204581.0,8810975.0
2742.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
4117.0,-1.0,-1.0,14.736,14.776,14.739,17.283,50475.492,50611.359,50485.955,59200.042,-0.3787,-0.5247,0.9956,10530024.0,7598767.0
6339.0,-1.0,1.0,10.127,10.079,9.933,14.084,12840.352,12780.065,12594.446,17858.138,-0.5923,0.9994,0.9966,1100607.0,652062.0
4679.0,-1.0,1.0,5.986,6.064,6.026,7.013,7274.622,7368.917,7322.995,8522.212,-0.2111,0.9996,0.9966,3867239.0,816090.0
1956.0,-1.0,-1.0,25.695,27.029,26.978,26.996,67832.367,71352.147,71219.137,71266.615,-0.1368,-0.1807,0.9973,6107474.0,4619400.0
6457.0,-1.0,1.0,6.127,6.086,5.993,8.438,10640.173,10568.664,10407.777,14654.314,-0.2673,0.9993,0.9972,2257074.0,601271.0
2189.0,-1.0,-1.0,9.484,9.567,9.536,9.539,23153.434,23354.851,23280.755,23286.48,-0.3494,-0.566,0.9975,13297078.0,8203966.0
5273.0,-1.0,1.0,14.596,14.632,14.5,17.003,19610.922,19659.493,19482.097,22845.019,-0.4337,0.9953,0.9968,4377269.0,1897744.0
4882.0,-1.0,1.0,11.439,11.543,11.459,13.313,14876.306,15012.465,14902.845,17314.208,-0.2332,0.9819,0.9971,2129886.0,504451.0
4364.0,-1.0,1.0,19.468,19.439,19.305,22.548,68103.824,68000.365,67532.937,78879.03,-0.6291,0.9918,0.9969,7000072.0,4436510.0
5995.0,-1.0,1.0,16.121,16.046,15.848,22.53,27575.377,27447.311,27108.323,38537.602,-0.2427,0.9962,0.9963,4983969.0,1209010.0
5830.0,-1.0,1.0,11.596,11.54,11.42,16.27,18956.375,18865.85,18669.539,26597.65,-0.1738,0.9998,0.9971,2086382.0,357503.0
2494.0,-1.0,-1.0,33.413,33.493,33.304,33.762,60891.451,61036.918,60692.0,61526.879,-0.1954,-0.2616,0.9975,6501887.0,4856510.0
4927.0,-1.0,1.0,7.922,7.916,7.85,8.596,9678.423,9671.198,9589.978,10501.463,-0.2106,0.9993,0.9962,2141358.0,451288.0
2842.0,-1.0,-1.0,22.651,22.603,22.501,22.833,25352.455,25298.669,25184.375,25556.082,-0.1521,-0.2003,0.9974,2178255.0,1653478.0
3955.0,-1.0,-1.0,14.462,14.446,14.333,16.716,48935.728,48882.574,48499.134,56562.069,-0.2741,-0.3866,0.997,13301227.0,9427386.0
2201.0,-1.0,-1.0,13.181,13.905,13.866,13.867,8208.154,8658.9,8634.91,8635.29,-0.0249,-0.0405,0.9976,4953863.0,3048894.0
4454.0,-1.0,1.0,19.529,19.524,19.433,22.73,71585.161,71566.369,71233.874,83317.074,-0.6325,0.9972,0.9967,7351941.0,4661848.0
5543.0,-1.0,1.0,10.017,9.946,9.802,13.907,18402.142,18272.177,18006.321,25548.059,-0.1785,0.9999,0.9974,2028503.0,357315.0
1656.0,-1.0,-1.0,9.383,9.656,9.614,9.622,30693.975,31587.037,31452.325,31475.952,-0.061,-0.0724,0.9974,16299817.0,13725917.0
5388.0,-1.0,1.0,15.298,15.331,15.242,17.864,26173.05,26229.786,26076.889,30562.256,-0.5322,0.9993,0.9968,1837404.0,976659.0
6114.0,-1.0,1.0,15.969,15.884,15.669,22.286,27728.019,27580.033,27207.566,38697.153,-0.2428,0.9974,0.9967,5007490.0,1215571.0
4979.0,-1.0,-1.0,13.292,13.404,13.267,15.444,21584.878,21765.478,21544.501,25079.318,-0.1823,-0.3593,0.9964,10758282.0,5457781.0
5695.0,-1.0,1.0,9.96,9.906,9.821,13.97,17076.74,16985.05,16839.631,23952.138,-0.1791,0.9999,0.9962,1881125.0,334144.0
6409.0,-1.0,1.0,11.173,11.126,10.97,15.575,19517.436,19436.447,19163.123,27207.285,-0.3126,0.9991,0.9972,2651759.0,828387.0
4782.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9466,1.0,0.0,0.0,0.0
2072.0,-1.0,-1.0,4.705,4.943,4.915,4.897,5543.35,5824.219,5791.638,5769.931,-0.0924,-0.1163,0.9974,9800337.0,7791344.0
4627.0,-1.0,1.0,4.955,5.007,4.957,5.751,8153.108,8238.554,8157.219,9463.591,-0.2664,0.9999,0.9971,1176738.0,309838.0
3165.0,-1.0,-1.0,17.186,17.2,17.04,19.53,55901.743,55946.706,55426.661,63525.578,-0.2587,-0.3411,0.9977,27119899.0,20568296.0
1908.0,-1.0,-1.0,19.548,26.068,18.909,18.979,24192.871,32262.15,23401.627,23488.798,-0.186,-0.2586,0.9975,4942319.0,3554879.0
5730.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0,0.0,0.0,0.0
6367.0,-1.0,1.0,26.306,26.19,25.902,36.819,40051.802,39876.199,39438.001,56058.841,-0.6599,0.9976,0.997,1305040.0,858003.0
1580.0,-1.0,-1.0,19.063,19.029,18.984,19.013,19789.604,19754.469,19707.122,19737.912,-0.1329,-0.135,0.9972,24985932.0,20349010.0
4149.0,-1.0,-1.0,9.866,9.876,9.852,11.57,18778.817,18797.103,18751.584,22022.129,-0.1644,-0.2129,0.9966,1562848.0,1202966.0
1993.0,-1.0,-1.0,13.487,14.099,14.012,14.023,36846.086,38520.447,38281.349,38311.427,-0.1821,-0.2522,0.9975,7992551.0,5767695.0
6537.0,-1.0,1.0,6.169,6.123,6.014,8.471,12752.785,12657.744,12433.706,17511.352,-0.2667,0.9989,0.9963,2701729.0,719836.0
4719.0,-1.0,1.0,7.717,7.807,7.748,9.037,13207.789,13361.287,13260.459,15466.548,-0.2061,0.9877,0.9966,7066438.0,1472753.0
6492.0,-1.0,1.0,11.01,10.931,10.786,15.3,17713.014,17586.208,17352.99,24614.809,-0.0947,0.9981,0.9904,9484899.0,891627.0
1836.0,-1.0,-1.0,16.934,17.678,17.572,17.622,19890.735,20764.484,20640.61,20698.831,-0.2091,-0.2892,0.9974,4367955.0,3143559.0
2787.0,-1.0,-1.0,31.401,31.344,31.146,31.542,72802.307,72671.072,72211.335,73130.461,-0.1943,-0.2591,0.9974,6177984.0,4635412.0
6259.0,-1.0,3.0,30.351,30.2,29.846,42.515,32928.147,32764.497,32381.234,46125.876,-0.2197,0.9999,0.9947,927509.0,611314.0
3735.0,-1.0,1.0,5.614,5.62,5.619,6.528,83.317,83.411,83.387,96.88,-0.6689,0.9992,0.9972,15940.0,10502.0
4077.0,-1.0,-1.0,37.598,37.597,37.57,44.007,124893.581,124890.355,124798.279,146182.986,-0.2291,-0.305,0.9961,10153542.0,7621328.0
2622.0,-1.0,-1.0,14.424,14.537,14.501,14.701,10356.266,10436.719,10411.185,10554.85,-0.0715,-0.1005,0.9974,2851452.0,2028233.0
3228.0,-1.0,-1.0,35.366,35.362,35.169,40.299,3909.801,3909.395,3888.114,4455.175,-0.0749,-0.0944,0.998,751545.0,596253.0
5950.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9347,1.0,0.0,0.0,0.0
1768.0,-1.0,-1.0,18.349,18.403,18.337,18.384,41094.762,41214.654,41068.046,41173.633,-0.2482,-0.3443,0.9973,8594946.0,6194440.0
4847.0,-1.0,1.0,5.89,5.955,5.918,6.871,7600.609,7684.626,7636.425,8867.332,-0.2113,0.9994,0.9956,4056369.0,851554.0
5313.0,-1.0,1.0,14.453,14.49,14.363,16.839,16756.838,16799.879,16652.843,19523.248,-0.432,0.9966,0.997,3745316.0,1622963.0
4204.0,-1.0,-1.0,19.539,19.547,19.538,22.918,22880.923,22889.412,22878.963,26837.603,-0.1211,-0.1762,0.9956,1831235.0,1257370.0
2451.0,-1.0,-1.0,4.696,4.934,4.892,4.911,277.296,291.376,288.903,290.009,-0.0935,-0.13,0.9981,79168.0,56967.0
1693.0,-1.0,-1.0,12.988,13.436,13.376,13.399,36238.465,37488.274,37319.2,37384.36,-0.0616,-0.0749,0.9971,47538745.0,39129213.0
1736.0,-1.0,-1.0,13.638,14.261,14.231,14.242,32060.265,33524.505,33452.853,33479.805,-0.1454,-0.177,0.9972,41998855.0,34495590.0
4819.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.945,1.0,0.0,0.0,0.0
6074.0,-1.0,1.0,16.044,15.972,15.763,22.401,27553.867,27431.329,27072.525,38472.748,-0.2415,0.9933,0.9968,4977511.0,1207827.0
4534.0,1e+38,1e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+36,1e+36,0.0,0.0,0.0
2361.0,-1.0,-1.0,27.135,27.208,26.988,27.276,27328.239,27402.374,27180.842,27470.75,-0.124,-0.1656,0.9976,2936398.0,2198627.0
3990.0,-1.0,-1.0,28.386,28.397,28.259,32.944,11178.156,11182.14,11127.838,12972.93,-0.2986,-0.4534,0.9966,2146091.0,1413020.0
2887.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5961,-0.8836,0.0,0.0,0.0
3835.0,-1.0,-1.0,38.816,38.89,39.04,45.771,120664.215,120893.789,121361.897,142285.579,-0.151,-0.182,0.9939,59406705.0,49290773.0
4491.0,-1.0,1.0,19.334,19.353,19.413,22.776,27284.318,27311.477,27395.077,32141.668,-0.7007,0.9997,0.9956,1072257.0,746691.0
4029.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
6207.0,-1.0,1.0,19.243,19.156,18.886,26.848,34814.761,34657.731,34169.849,48573.802,-0.5767,0.992,0.9959,2948426.0,1712692.0
4747.0,-1.0,1.0,11.381,11.5,11.439,13.356,9114.656,9209.826,9160.983,10695.82,-0.2399,0.9981,0.9968,1301677.0,310556.0
2112.0,-1.0,-1.0,4.76,4.761,4.756,4.736,6630.26,6631.493,6623.897,6596.223,-0.059,-0.0723,0.9976,4390622.0,3581050.0
5650.0,-1.0,1.0,9.166,9.118,9.029,12.858,14916.941,14838.236,14693.779,20924.941,-0.3161,1.0,0.9969,412200.0,127802.0
1868.0,2.0,-1.0,18.637,18.662,18.582,18.653,25507.602,25542.45,25432.01,25530.106,0.9962,-0.501,0.9974,5380148.0,3872141.0
3005.0,-1.0,-1.0,7.845,7.861,7.778,8.82,22728.118,22773.138,22533.141,25551.661,-0.3086,-0.4995,0.9976,17977152.0,11104238.0
6569.0,-1.0,1.0,6.153,6.11,6.015,8.465,11864.18,11781.004,11598.126,16320.551,-0.3176,0.9994,0.9967,2078013.0,656720.0
6541.0,-1.0,1.0,6.124,6.079,5.968,8.402,10397.185,10321.636,10132.909,14264.694,-0.26,0.998,0.9962,5551323.0,1443826.0
3188.0,-1.0,-1.0,5.096,54.294,5.04,5.725,1591.904,16962.068,1574.629,1788.424,-0.1173,-0.1533,0.9976,759964.0,581274.0
5678.0,-1.0,1.0,17.591,17.509,17.375,24.791,28092.525,27960.425,27746.06,39590.133,-0.2633,1.0,0.9961,719866.0,182901.0
1840.0,-1.0,-1.0,17.701,18.45,18.358,18.412,45701.742,47634.85,47397.333,47537.641,-0.1955,-0.2717,0.9975,10014613.0,7204820.0
3743.0,-1.0,-1.0,10.127,10.138,10.145,11.907,34579.464,34614.754,34641.288,40656.454,-0.3971,-0.6653,0.9949,19575786.0,11681671.0
5116.0,-1.0,-1.0,13.783,13.743,13.631,15.852,900.915,898.284,890.996,1036.174,-0.1774,-0.3475,0.9958,447999.0,228728.0
2654.0,1.0,-1.0,18.876,18.865,18.821,19.104,9274.114,9268.26,9246.881,9385.82,0.9965,-0.9991,0.9977,1004032.0,754824.0
4001.0,-1.0,-1.0,19.273,19.33,19.272,22.493,25521.084,25596.918,25519.876,29784.94,-0.2073,-0.3533,0.9961,5828021.0,3418669.0
2349.0,-1.0,-1.0,13.286,13.949,13.836,13.996,7734.156,8120.115,8054.611,8147.552,-0.105,-0.1474,0.9977,2217126.0,1578360.0
5926.0,-1.0,1.0,4.168,4.143,4.092,5.701,7327.58,7283.83,7193.991,10022.055,-0.1471,0.9901,0.9967,19024601.0,2824662.0
4831.0,-1.0,1.0,5.894,5.962,5.936,6.889,9223.958,9330.31,9288.947,10780.97,-0.2594,0.9999,0.9945,1328067.0,337937.0
5365.0,-1.0,1.0,9.81,9.823,9.738,11.382,16383.719,16404.129,16262.373,19008.32,-0.5422,0.9997,0.9972,1169709.0,631666.0
4994.0,-1.0,-1.0,6.821,6.869,6.792,7.857,11900.683,11984.634,11850.989,13708.931,-0.2131,-0.465,0.9968,18867146.0,8641793.0
2427.0,-1.0,-1.0,9.418,9.423,9.349,9.44,11652.295,11658.822,11566.904,11679.569,-0.2504,-0.3501,0.9975,3172726.0,2268531.0
4272.0,-1.0,-1.0,31.134,31.519,31.493,36.89,95064.412,96241.565,96159.645,112640.667,-0.3572,-0.5176,0.9959,3663378.0,2521814.0
5883.0,-1.0,1.0,10.179,10.145,10.031,14.256,16860.526,16803.253,16615.043,23614.06,-0.3022,1.0,0.9975,460201.0,136643.0
2479.0,-1.0,-1.0,13.512,14.239,14.121,14.299,8063.366,8497.089,8426.8,8532.639,-0.1026,-0.1442,0.9976,2321196.0,1651709.0
4389.0,-1.0,1.0,19.386,19.362,19.277,22.493,66396.187,66313.026,66021.509,77037.206,-0.6328,0.9963,0.9973,6820277.0,4329501.0
5978.0,-1.0,1.0,15.25,15.165,15.0,21.309,22431.449,22307.044,22064.562,31344.049,-0.0511,0.994,0.9941,22040873.0,1106886.0
1740.0,-1.0,-1.0,14.548,14.547,14.587,14.626,1334.231,1334.143,1337.812,1341.343,-0.0915,-0.1115,0.997,1672779.0,1373137.0
6002.0,9.0,1.0,16.521,16.453,16.263,23.124,864.199,860.613,850.667,1209.562,2.9168,0.9877,0.9952,155042.0,37864.0
2317.0,2.0,-1.0,21.186,22.506,22.315,22.571,21462.773,22799.751,22606.854,22865.959,0.9974,-0.5014,0.9978,4586930.0,3038252.0
4542.0,-1.0,1.0,19.626,19.72,19.743,23.103,10260.401,10309.224,10321.298,12078.009,-0.5837,0.9818,0.9944,433369.0,257629.0
3200.0,-1.0,-1.0,11.823,12.136,11.695,13.409,14692.271,15081.391,14532.515,16663.432,-0.079,-0.099,0.9977,2845476.0,2270194.0
5455.0,-1.0,1.0,9.803,9.856,9.79,11.453,16209.656,16298.476,16189.308,18939.131,-0.4365,0.9989,0.9967,3630063.0,1583569.0
2954.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6605,-0.9688,0.0,0.0,0.0
